Genes	Process	name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
1277; 7472; 4602;	GO:0071300	cellular response to retinoic acid	3	68	4.41176470588235	0.0049749592788435	0.0992877964088187	1	1	0.702147794924317	0.998503926676964	0.695141077158593
1277;	GO:0071306	cellular response to vitamin E	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
6356;	GO:0071346	cellular response to interferon-gamma	1	89	1.12359550561798	0.354832734353553	0.409320157980878	1	1	0.998503926676964	0.998503926676964	1
6356;	GO:0071347	cellular response to interleukin-1	1	76	1.31578947368421	0.312590242434654	0.377559979097543	1	1	0.998503926676964	0.998503926676964	1
1277; 6356;	GO:0071356	cellular response to tumor necrosis factor	2	122	1.63934426229508	0.121518870070701	0.206656710184619	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0071364	cellular response to epidermal growth factor stimulus	1	39	2.56410256410256	0.176785747420046	0.256235342142937	1	1	0.998503926676964	0.998503926676964	1
3169;	GO:0071542	dopaminergic neuron differentiation	1	21	4.76190476190476	0.101428943859667	0.183226479230366	1	1	0.998503926676964	0.998503926676964	1
1277; 7472;	GO:0071560	cellular response to transforming growth factor beta stimulus	2	53	3.77358490566038	0.0292431741139699	0.114737549389844	1	1	0.965024745761008	0.998503926676964	0.803309032511765
57402;	GO:0071624	positive regulation of granulocyte chemotaxis	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
4602;	GO:0071636	positive regulation of transforming growth factor beta production	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
4314;	GO:0071732	cellular response to nitric oxide	1	15	6.66666666666667	0.0748229031998671	0.155712528280804	1	1	0.998503926676964	0.998503926676964	1
2810;	GO:0071901	negative regulation of protein serine/threonine kinase activity	1	19	5.26315789473684	0.0926455249139971	0.177787050925303	1	1	0.998503926676964	0.998503926676964	1
151648;	GO:0071962	mitotic sister chromatid cohesion, centromeric	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
55165;	GO:0072001	renal system development	1	14	7.14285714285714	0.0703133638315967	0.150916488223915	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0072331	signal transduction by p53 class mediator	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
64078;	GO:0072531	pyrimidine-containing compound transmembrane transport	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
11187;	GO:0072659	protein localization to plasma membrane	1	127	0.78740157480315	0.464128529612763	0.508724509326445	1	1	0.998503926676964	0.998503926676964	1
284340; 57402;	GO:0090026	positive regulation of monocyte chemotaxis	2	18	11.1111111111111	0.00417492476910597	0.0886811606127337	1	1	0.665253525302517	0.998503926676964	0.620881112701727
26585;	GO:0090027	negative regulation of monocyte chemotaxis	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
26585;	GO:0090090	negative regulation of canonical Wnt signaling pathway	1	167	0.598802395209581	0.559400227796124	0.58904365867079	1	1	0.998503926676964	0.998503926676964	1
79977;	GO:0090132	epithelium migration	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
26585;	GO:0090190	positive regulation of branching involved in ureteric bud morphogenesis	1	19	5.26315789473684	0.0926455249139971	0.177787050925303	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0090191	negative regulation of branching involved in ureteric bud morphogenesis	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
1277; 7472; 259266;	GO:0090263	positive regulation of canonical Wnt signaling pathway	3	139	2.15827338129496	0.0318151538303474	0.121077216816691	1	1	0.976967838825981	0.998503926676964	0.847694781851795
26585;	GO:0090291	negative regulation of osteoclast proliferation	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
259266;	GO:0090306	spindle assembly involved in meiosis	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
4605; 4751; 22974;	GO:0090307	mitotic spindle assembly	3	39	7.69230769230769	0.00110584250781753	0.0358525781481895	0.661293819674885	0.681198984815601	0.382621507704867	0.661293819674885	0.251013726704398
10563;	GO:0090630	activation of GTPase activity	1	92	1.08695652173913	0.364210017735048	0.416240020268626	1	1	0.998503926676964	0.998503926676964	1
259266;	GO:0097150	neuronal stem cell population maintenance	1	22	4.54545454545455	0.105789034383918	0.187270497967546	1	1	0.998503926676964	0.998503926676964	1
63967;	GO:0097194	execution phase of apoptosis	1	40	2.5	0.180783679781611	0.259586822250519	1	1	0.998503926676964	0.998503926676964	1
4751;	GO:0097711	ciliary basal body-plasma membrane docking	1	96	1.04166666666667	0.376503469635843	0.427119958187255	1	1	0.998503926676964	0.998503926676964	1
4321;	GO:0098586	cellular response to virus	1	21	4.76190476190476	0.101428943859667	0.183226479230366	1	1	0.998503926676964	0.998503926676964	1
11187;	GO:0098609	cell-cell adhesion	1	103	0.970873786407767	0.397453335718827	0.445147736005086	1	1	0.998503926676964	0.998503926676964	1
2877;	GO:0098869	cellular oxidant detoxification	1	72	1.38888888888889	0.299049964679206	0.369909193257813	1	1	0.998503926676964	0.998503926676964	1
130576;	GO:0099601	regulation of neurotransmitter receptor activity	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
653145;	GO:1900004	negative regulation of serine-type endopeptidase activity	1	11	9.09090909090909	0.0566537711269077	0.140720657315222	1	1	0.998503926676964	0.998503926676964	0.98522389299276
26585;	GO:1900086	positive regulation of peptidyl-tyrosine autophosphorylation	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
653145;	GO:1900138	negative regulation of phospholipase A2 activity	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
26585;	GO:1900155	negative regulation of bone trabecula formation	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
26585;	GO:1900158	negative regulation of bone mineralization involved in bone maturation	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
2810;	GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	1	30	3.33333333333333	0.139924021913819	0.220442960355275	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:1901224	positive regulation of NIK/NF-kappaB signaling	1	49	2.04081632653061	0.215910939303833	0.296216344345571	1	1	0.998503926676964	0.998503926676964	1
64078;	GO:1901642	nucleoside transmembrane transport	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
124975;	GO:1901750	leukotriene D4 biosynthetic process	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
22974;	GO:1901796	regulation of signal transduction by p53 class mediator	1	135	0.740740740740741	0.484687507132152	0.525795618270017	1	1	0.998503926676964	0.998503926676964	1
4602;	GO:1902036	regulation of hematopoietic stem cell differentiation	1	74	1.35135135135135	0.305852787818102	0.372342524300298	1	1	0.998503926676964	0.998503926676964	1
11187;	GO:1902373	negative regulation of mRNA catabolic process	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
5349;	GO:1902476	chloride transmembrane transport	1	87	1.14942528735632	0.348505276646809	0.405820889252238	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:1902618	cellular response to fluoride	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
3169;	GO:1902691	respiratory basal cell differentiation	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
4321;	GO:1902741	positive regulation of interferon-alpha secretion	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
131578;	GO:1903077	negative regulation of protein localization to plasma membrane	1	18	5.55555555555556	0.0882219949067566	0.170895436674724	1	1	0.998503926676964	0.998503926676964	1
10551;	GO:1903078	positive regulation of protein localization to plasma membrane	1	48	2.08333333333333	0.212082753283378	0.293579721399013	1	1	0.998503926676964	0.998503926676964	1
4751;	GO:1903126	negative regulation of centriole-centriole cohesion	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
4314;	GO:1903209	positive regulation of oxidative stress-induced cell death	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
9928;	GO:1903429	regulation of cell maturation	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
5349;	GO:1903779	regulation of cardiac conduction	1	56	1.78571428571429	0.242197515010149	0.321538080272094	1	1	0.998503926676964	0.998503926676964	1
10551;	GO:1903896	positive regulation of IRE1-mediated unfolded protein response	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
10551;	GO:1903899	positive regulation of PERK-mediated unfolded protein response	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
4751;	GO:1904355	positive regulation of telomere capping	1	17	5.88235294117647	0.083777116024585	0.165406100869053	1	1	0.998503926676964	0.998503926676964	1
11065;	GO:1904668	positive regulation of ubiquitin protein ligase activity	1	13	7.69230769230769	0.065782064732448	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
64078;	GO:1904823	purine nucleobase transmembrane transport	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
55165;	GO:1904888	cranial skeletal system development	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
4602;	GO:1904899	positive regulation of hepatic stellate cell proliferation	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
7472;	GO:1904948	midbrain dopaminergic neuron differentiation	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
7472;	GO:1904954	canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
255738;	GO:1905596	negative regulation of low-density lipoprotein particle receptor binding	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
255738;	GO:1905598	negative regulation of low-density lipoprotein receptor activity	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
255738;	GO:1905601	negative regulation of receptor-mediated endocytosis involved in cholesterol transport	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
4605;	GO:1990830	cellular response to leukemia inhibitory factor	1	91	1.0989010989011	0.361099347045361	0.414221969795051	1	1	0.998503926676964	0.998503926676964	1
9928;	GO:2000045	regulation of G1/S transition of mitotic cell cycle	1	13	7.69230769230769	0.065782064732448	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
3169;	GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
1469;	GO:2000117	negative regulation of cysteine-type endopeptidase activity	1	18	5.55555555555556	0.0882219949067566	0.170895436674724	1	1	0.998503926676964	0.998503926676964	1
255738;	GO:2000272	negative regulation of signaling receptor activity	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
26585;	GO:2000273	positive regulation of signaling receptor activity	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
4602;	GO:2000491	positive regulation of hepatic stellate cell activation	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
3853;	GO:2000536	negative regulation of entry of bacterium into host cell	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
10563;	GO:2000545	negative regulation of endothelial cell chemotaxis to fibroblast growth factor	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
5349;	GO:2000649	regulation of sodium ion transmembrane transporter activity	1	20	5	0.0970478075547262	0.179523872233367	1	1	0.998503926676964	0.998503926676964	1
255738;	GO:2000650	negative regulation of sodium ion transmembrane transporter activity	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
26585;	GO:2000727	positive regulation of cardiac muscle cell differentiation	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
1048;	GO:2000811	negative regulation of anoikis	1	16	6.25	0.0793107862791833	0.15965831486267	1	1	0.998503926676964	0.998503926676964	1
4602;	GO:2000845	positive regulation of testosterone secretion	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
